x,y,line,algo,step,reward,zeros,sum,biggest,a0,a1,a2,a3,a4,a5,a6,a7,a8,cnt0,cnt2,cnt4,cnt8,cnt16,cnt32,cnt64,cnt128,cnt256,cnt512,cnt1024,cnt2048
532,2,lookahead-2-zeros-4,lookahead-2-zeros,61,532,2,134,64,16,2,2,0,16,32,0,64,2,2,3,0,0,2,1,1,0,0,0,0,0
536,2,lookahead-2-zeros-4,lookahead-2-zeros,62,536,2,136,64,16,4,0,16,32,0,64,2,2,2,2,1,0,2,1,1,0,0,0,0,0
568,2,lookahead-2-zeros-4,lookahead-2-zeros,63,568,2,138,64,2,4,0,32,32,0,64,2,2,2,3,1,0,0,2,1,0,0,0,0,0
636,3,lookahead-2-zeros-4,lookahead-2-zeros,64,636,3,140,64,2,4,2,64,0,0,64,4,0,3,2,2,0,0,0,2,0,0,0,0,0
772,4,lookahead-2-zeros-4,lookahead-2-zeros,65,772,4,142,128,0,0,0,2,2,0,128,8,2,4,3,0,1,0,0,0,1,0,0,0,0
776,4,lookahead-2-zeros-4,lookahead-2-zeros,66,776,4,144,128,0,0,2,4,0,0,128,8,2,4,2,1,1,0,0,0,1,0,0,0,0
780,4,lookahead-2-zeros-4,lookahead-2-zeros,67,780,4,146,128,0,0,0,4,0,2,128,8,4,4,1,2,1,0,0,0,1,0,0,0,0
780,3,lookahead-2-zeros-4,lookahead-2-zeros,68,780,3,148,128,0,2,0,0,4,2,128,8,4,3,2,2,1,0,0,0,1,0,0,0,0
780,2,lookahead-2-zeros-4,lookahead-2-zeros,69,780,2,150,128,0,0,2,2,4,2,128,8,4,2,3,2,1,0,0,0,1,0,0,0,0
784,2,lookahead-2-zeros-4,lookahead-2-zeros,70,784,2,152,128,0,2,0,2,4,4,128,8,4,2,2,3,1,0,0,0,1,0,0,0,0
792,2,lookahead-2-zeros-4,lookahead-2-zeros,71,792,2,154,128,2,0,0,2,8,2,128,8,4,2,3,1,2,0,0,0,1,0,0,0,0
812,3,lookahead-2-zeros-4,lookahead-2-zeros,72,812,3,156,128,0,0,0,4,2,2,128,16,4,3,2,2,0,1,0,0,1,0,0,0,0
816,3,lookahead-2-zeros-4,lookahead-2-zeros,73,816,3,158,128,0,0,2,0,4,4,128,16,4,3,1,3,0,1,0,0,1,0,0,0,0
824,3,lookahead-2-zeros-4,lookahead-2-zeros,74,824,3,160,128,2,0,0,0,4,2,128,16,8,3,2,1,1,1,0,0,1,0,0,0,0
824,2,lookahead-2-zeros-4,lookahead-2-zeros,75,824,2,162,128,2,0,2,0,4,2,128,16,8,2,3,1,1,1,0,0,1,0,0,0,0
828,2,lookahead-2-zeros-4,lookahead-2-zeros,76,828,2,164,128,4,0,2,4,2,0,128,16,8,2,2,2,1,1,0,0,1,0,0,0,0
836,2,lookahead-2-zeros-4,lookahead-2-zeros,77,836,2,166,128,0,2,0,8,2,2,128,16,8,2,3,0,2,1,0,0,1,0,0,0,0
840,2,lookahead-2-zeros-4,lookahead-2-zeros,78,840,2,168,128,0,2,0,8,4,2,128,16,8,2,2,1,2,1,0,0,1,0,0,0,0
840,1,lookahead-2-zeros-4,lookahead-2-zeros,79,840,1,172,128,4,0,2,8,4,2,128,16,8,1,2,2,2,1,0,0,1,0,0,0,0
844,1,lookahead-2-zeros-4,lookahead-2-zeros,80,844,1,174,128,4,2,0,8,4,4,128,16,8,1,1,3,2,1,0,0,1,0,0,0,0
852,1,lookahead-2-zeros-4,lookahead-2-zeros,81,852,1,176,128,2,4,2,0,8,8,128,16,8,1,2,1,3,1,0,0,1,0,0,0,0
868,1,lookahead-2-zeros-4,lookahead-2-zeros,82,868,1,178,128,0,4,2,2,8,2,128,16,16,1,3,1,1,2,0,0,1,0,0,0,0
900,1,lookahead-2-zeros-4,lookahead-2-zeros,83,900,1,180,128,2,4,2,2,8,2,0,128,32,1,4,1,1,0,1,0,1,0,0,0,0
908,2,lookahead-2-zeros-4,lookahead-2-zeros,84,908,2,182,128,4,4,4,0,8,32,0,128,2,2,1,3,1,0,1,0,1,0,0,0,0
916,2,lookahead-2-zeros-4,lookahead-2-zeros,85,916,2,184,128,0,4,8,0,8,32,2,128,2,2,2,1,2,0,1,0,1,0,0,0,0
916,1,lookahead-2-zeros-4,lookahead-2-zeros,86,916,1,186,128,0,4,8,2,8,32,2,128,2,1,3,1,2,0,1,0,1,0,0,0,0
920,1,lookahead-2-zeros-4,lookahead-2-zeros,87,920,1,188,128,4,4,8,0,8,32,2,128,2,1,2,2,2,0,1,0,1,0,0,0,0
928,1,lookahead-2-zeros-4,lookahead-2-zeros,88,928,1,190,128,0,8,8,2,8,32,2,128,2,1,3,0,3,0,1,0,1,0,0,0,0
948,2,lookahead-2-zeros-4,lookahead-2-zeros,89,948,2,192,128,4,16,8,0,128,32,0,2,2,2,2,1,1,1,1,0,1,0,0,0,0
952,2,lookahead-2-zeros-4,lookahead-2-zeros,90,952,2,194,128,4,16,8,128,32,0,4,0,2,2,1,2,1,1,1,0,1,0,0,0,0
952,1,lookahead-2-zeros-4,lookahead-2-zeros,91,952,1,196,128,4,16,8,0,128,32,2,4,2,1,2,2,1,1,1,0,1,0,0,0,0
952,0,lookahead-2-zeros-4,lookahead-2-zeros,92,952,0,198,128,4,16,8,2,128,32,2,4,2,0,3,2,1,1,1,0,1,0,0,0,0
956,0,lookahead-2-zeros-4,lookahead-2-zeros,93,956,0,200,128,4,16,8,4,128,32,2,4,2,0,2,3,1,1,1,0,1,0,0,0,0
964,0,lookahead-2-zeros-4,lookahead-2-zeros,94,964,0,202,128,2,16,8,8,128,32,2,4,2,0,3,1,2,1,1,0,1,0,0,0,0
4,7,lookahead-2-zeros-5,lookahead-2-zeros,0,4,7,6,4,0,4,0,0,0,2,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0
4,6,lookahead-2-zeros-5,lookahead-2-zeros,1,4,6,10,4,0,0,4,0,0,2,4,0,0,6,1,2,0,0,0,0,0,0,0,0,0
4,5,lookahead-2-zeros-5,lookahead-2-zeros,2,4,5,12,4,4,0,0,2,2,0,4,0,0,5,2,2,0,0,0,0,0,0,0,0,0
8,5,lookahead-2-zeros-5,lookahead-2-zeros,3,8,5,14,4,2,0,4,0,0,4,0,0,4,5,1,3,0,0,0,0,0,0,0,0,0
16,5,lookahead-2-zeros-5,lookahead-2-zeros,4,16,5,16,8,2,0,8,0,0,4,0,2,0,5,2,1,1,0,0,0,0,0,0,0,0
16,4,lookahead-2-zeros-5,lookahead-2-zeros,5,16,4,18,8,0,0,0,0,2,8,2,2,4,4,3,1,1,0,0,0,0,0,0,0,0
20,4,lookahead-2-zeros-5,lookahead-2-zeros,6,20,4,22,8,0,0,4,0,2,8,0,4,4,4,1,3,1,0,0,0,0,0,0,0,0
28,4,lookahead-2-zeros-5,lookahead-2-zeros,7,28,4,24,8,0,2,4,0,2,8,0,0,8,4,2,1,2,0,0,0,0,0,0,0,0
48,5,lookahead-2-zeros-5,lookahead-2-zeros,8,48,5,26,16,0,4,4,0,2,16,0,0,0,5,1,2,0,1,0,0,0,0,0,0,0
56,5,lookahead-2-zeros-5,lookahead-2-zeros,9,56,5,28,16,0,0,8,0,2,16,0,2,0,5,2,0,1,1,0,0,0,0,0,0,0
60,5,lookahead-2-zeros-5,lookahead-2-zeros,10,60,5,30,16,0,4,8,2,0,16,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0
60,4,lookahead-2-zeros-5,lookahead-2-zeros,11,60,4,32,16,0,4,8,0,2,16,0,2,0,4,2,1,1,1,0,0,0,0,0,0,0
64,4,lookahead-2-zeros-5,lookahead-2-zeros,12,64,4,34,16,0,4,8,0,4,16,2,0,0,4,1,2,1,1,0,0,0,0,0,0,0
72,4,lookahead-2-zeros-5,lookahead-2-zeros,13,72,4,36,16,2,8,8,2,0,16,0,0,0,4,2,0,2,1,0,0,0,0,0,0,0
88,4,lookahead-2-zeros-5,lookahead-2-zeros,14,88,4,38,16,0,2,16,2,2,16,0,0,0,4,3,0,0,2,0,0,0,0,0,0,0
124,5,lookahead-2-zeros-5,lookahead-2-zeros,15,124,5,40,32,2,4,32,0,0,0,0,0,2,5,2,1,0,0,1,0,0,0,0,0,0
124,4,lookahead-2-zeros-5,lookahead-2-zeros,16,124,4,42,32,2,4,32,0,2,0,0,0,2,4,3,1,0,0,1,0,0,0,0,0,0
124,3,lookahead-2-zeros-5,lookahead-2-zeros,17,124,3,44,32,2,4,32,0,2,2,0,0,2,3,4,1,0,0,1,0,0,0,0,0,0
128,3,lookahead-2-zeros-5,lookahead-2-zeros,18,128,3,46,32,2,4,32,0,0,4,0,2,2,3,3,2,0,0,1,0,0,0,0,0,0
132,3,lookahead-2-zeros-5,lookahead-2-zeros,19,132,3,48,32,2,4,32,2,0,4,0,0,4,3,2,3,0,0,1,0,0,0,0,0,0
144,4,lookahead-2-zeros-5,lookahead-2-zeros,20,144,4,50,32,4,4,32,0,2,8,0,0,0,4,1,2,1,0,1,0,0,0,0,0,0
152,4,lookahead-2-zeros-5,lookahead-2-zeros,21,152,4,52,32,0,8,32,0,2,8,0,2,0,4,2,0,2,0,1,0,0,0,0,0,0
156,4,lookahead-2-zeros-5,lookahead-2-zeros,22,156,4,54,32,0,8,32,0,4,8,2,0,0,4,1,1,2,0,1,0,0,0,0,0,0
156,3,lookahead-2-zeros-5,lookahead-2-zeros,23,156,3,58,32,2,8,32,4,4,8,0,0,0,3,1,2,2,0,1,0,0,0,0,0,0
164,3,lookahead-2-zeros-5,lookahead-2-zeros,24,164,3,60,32,2,8,32,0,8,8,0,2,0,3,2,0,3,0,1,0,0,0,0,0,0
180,3,lookahead-2-zeros-5,lookahead-2-zeros,25,180,3,62,32,0,0,0,2,16,32,2,2,8,3,3,0,1,1,1,0,0,0,0,0,0
184,3,lookahead-2-zeros-5,lookahead-2-zeros,26,184,3,64,32,4,16,32,0,2,8,2,0,0,3,2,1,1,1,1,0,0,0,0,0,0
184,2,lookahead-2-zeros-5,lookahead-2-zeros,27,184,2,66,32,4,16,32,2,2,8,0,0,2,2,3,1,1,1,1,0,0,0,0,0,0
188,2,lookahead-2-zeros-5,lookahead-2-zeros,28,188,2,68,32,4,16,32,4,8,2,2,0,0,2,2,2,1,1,1,0,0,0,0,0,0
196,2,lookahead-2-zeros-5,lookahead-2-zeros,29,196,2,70,32,8,16,32,2,8,2,0,0,2,2,3,0,2,1,1,0,0,0,0,0,0
200,2,lookahead-2-zeros-5,lookahead-2-zeros,30,200,2,74,32,8,16,32,2,8,4,0,4,0,2,1,2,2,1,1,0,0,0,0,0,0
200,1,lookahead-2-zeros-5,lookahead-2-zeros,31,200,1,76,32,2,16,0,8,8,32,2,4,4,1,2,2,2,1,1,0,0,0,0,0,0
224,2,lookahead-2-zeros-5,lookahead-2-zeros,32,224,2,78,32,0,2,16,0,16,32,2,2,8,2,3,0,1,2,1,0,0,0,0,0,0
228,2,lookahead-2-zeros-5,lookahead-2-zeros,33,228,2,80,32,0,2,16,0,16,32,2,4,8,2,2,1,1,2,1,0,0,0,0,0,0
228,1,lookahead-2-zeros-5,lookahead-2-zeros,34,228,1,82,32,2,2,16,0,16,32,2,4,8,1,3,1,1,2,1,0,0,0,0,0,0
232,1,lookahead-2-zeros-5,lookahead-2-zeros,35,232,1,84,32,2,2,16,0,16,32,4,4,8,1,2,2,1,2,1,0,0,0,0,0,0
244,2,lookahead-2-zeros-5,lookahead-2-zeros,36,244,2,86,32,2,4,16,0,16,32,0,8,8,2,1,1,2,2,1,0,0,0,0,0,0
260,2,lookahead-2-zeros-5,lookahead-2-zeros,37,260,2,90,32,2,4,16,16,32,0,16,4,0,2,1,2,0,3,1,0,0,0,0,0,0
292,2,lookahead-2-zeros-5,lookahead-2-zeros,38,292,2,92,32,2,4,16,32,32,2,0,4,0,2,2,2,0,1,2,0,0,0,0,0,0
356,2,lookahead-2-zeros-5,lookahead-2-zeros,39,356,2,94,64,2,4,16,64,2,0,4,0,2,2,3,2,0,1,0,1,0,0,0,0,0
356,1,lookahead-2-zeros-5,lookahead-2-zeros,40,356,1,98,64,2,0,4,64,4,16,4,2,2,1,3,3,0,1,0,1,0,0,0,0,0
360,1,lookahead-2-zeros-5,lookahead-2-zeros,41,360,1,100,64,0,2,4,64,4,16,2,4,4,1,2,4,0,1,0,1,0,0,0,0,0
368,1,lookahead-2-zeros-5,lookahead-2-zeros,42,368,1,102,64,2,4,0,64,4,16,2,8,2,1,3,2,1,1,0,1,0,0,0,0,0
376,1,lookahead-2-zeros-5,lookahead-2-zeros,43,376,1,104,64,2,8,16,64,8,2,2,0,2,1,4,0,2,1,0,1,0,0,0,0,0
396,2,lookahead-2-zeros-5,lookahead-2-zeros,44,396,2,106,64,2,16,16,64,2,4,2,0,0,2,3,1,0,2,0,1,0,0,0,0,0
428,2,lookahead-2-zeros-5,lookahead-2-zeros,45,428,2,108,64,2,32,2,64,2,4,2,0,0,2,4,1,0,0,1,1,0,0,0,0,0
428,1,lookahead-2-zeros-5,lookahead-2-zeros,46,428,1,110,64,2,0,2,64,32,2,2,2,4,1,5,1,0,0,1,1,0,0,0,0,0
436,2,lookahead-2-zeros-5,lookahead-2-zeros,47,436,2,112,64,4,2,0,64,32,2,4,4,0,2,2,3,0,0,1,1,0,0,0,0,0
436,1,lookahead-2-zeros-5,lookahead-2-zeros,48,436,1,114,64,4,2,2,64,32,0,4,4,2,1,3,3,0,0,1,1,0,0,0,0,0
448,2,lookahead-2-zeros-5,lookahead-2-zeros,49,448,2,116,64,4,4,2,64,32,0,8,2,0,2,2,2,1,0,1,1,0,0,0,0,0
456,2,lookahead-2-zeros-5,lookahead-2-zeros,50,456,2,118,64,8,2,0,64,32,2,8,2,0,2,3,0,2,0,1,1,0,0,0,0,0
456,1,lookahead-2-zeros-5,lookahead-2-zeros,51,456,1,120,64,8,2,2,64,32,2,8,2,0,1,4,0,2,0,1,1,0,0,0,0,0
460,1,lookahead-2-zeros-5,lookahead-2-zeros,52,460,1,122,64,8,4,0,64,32,2,8,2,2,1,3,1,2,0,1,1,0,0,0,0,0
464,1,lookahead-2-zeros-5,lookahead-2-zeros,53,464,1,124,64,8,4,4,64,32,0,8,2,2,1,2,2,2,0,1,1,0,0,0,0,0
476,2,lookahead-2-zeros-5,lookahead-2-zeros,54,476,2,126,64,8,8,0,64,32,0,8,4,2,2,1,1,3,0,1,1,0,0,0,0,0
492,2,lookahead-2-zeros-5,lookahead-2-zeros,55,492,2,130,64,16,0,0,64,32,4,8,4,2,2,1,2,1,1,1,1,0,0,0,0,0
492,1,lookahead-2-zeros-5,lookahead-2-zeros,56,492,1,132,64,16,32,4,64,4,2,8,2,0,1,2,2,1,1,1,1,0,0,0,0,0
492,0,lookahead-2-zeros-5,lookahead-2-zeros,57,492,0,134,64,16,32,2,64,4,4,8,2,2,0,3,2,1,1,1,1,0,0,0,0,0
504,1,lookahead-2-zeros-5,lookahead-2-zeros,58,504,1,136,64,16,32,2,64,8,0,8,4,2,1,2,1,2,1,1,1,0,0,0,0,0
508,1,lookahead-2-zeros-5,lookahead-2-zeros,59,508,1,138,64,16,32,2,64,8,0,8,4,4,1,1,2,2,1,1,1,0,0,0,0,0
516,1,lookahead-2-zeros-5,lookahead-2-zeros,60,516,1,140,64,16,32,2,64,8,0,8,8,2,1,2,0,3,1,1,1,0,0,0,0,0
536,2,lookahead-2-zeros-5,lookahead-2-zeros,61,536,2,144,64,16,32,4,64,16,0,8,0,4,2,0,2,1,2,1,1,0,0,0,0,0
544,2,lookahead-2-zeros-5,lookahead-2-zeros,62,544,2,146,64,16,32,8,64,16,2,8,0,0,2,1,0,2,2,1,1,0,0,0,0,0
544,1,lookahead-2-zeros-5,lookahead-2-zeros,63,544,1,148,64,16,32,8,64,16,2,8,0,2,1,2,0,2,2,1,1,0,0,0,0,0
548,1,lookahead-2-zeros-5,lookahead-2-zeros,64,548,1,152,64,16,4,0,64,32,8,8,16,4,1,0,2,2,2,1,1,0,0,0,0,0
548,0,lookahead-2-zeros-5,lookahead-2-zeros,65,548,0,154,64,16,4,2,64,32,8,8,16,4,0,1,2,2,2,1,1,0,0,0,0,0
0,6,lookahead-2-zeros-6,lookahead-2-zeros,0,0,6,6,2,0,0,2,2,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0
4,6,lookahead-2-zeros-6,lookahead-2-zeros,1,4,6,8,4,2,0,4,0,2,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0
4,5,lookahead-2-zeros-6,lookahead-2-zeros,2,4,5,10,4,0,2,0,0,0,0,2,2,4,5,3,1,0,0,0,0,0,0,0,0,0
8,5,lookahead-2-zeros-6,lookahead-2-zeros,3,8,5,12,4,2,4,4,2,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0
12,5,lookahead-2-zeros-6,lookahead-2-zeros,4,12,5,14,4,4,4,4,0,0,0,0,2,0,5,1,3,0,0,0,0,0,0,0,0,0
20,5,lookahead-2-zeros-6,lookahead-2-zeros,5,20,5,18,8,0,4,8,0,0,4,0,0,2,5,1,2,1,0,0,0,0,0,0,0,0
20,4,lookahead-2-zeros-6,lookahead-2-zeros,6,20,4,20,8,4,8,2,4,0,0,2,0,0,4,2,2,1,0,0,0,0,0,0,0,0
28,4,lookahead-2-zeros-6,lookahead-2-zeros,7,28,4,22,8,8,8,2,2,0,0,2,0,0,4,3,0,2,0,0,0,0,0,0,0,0
44,4,lookahead-2-zeros-6,lookahead-2-zeros,8,44,4,24,16,16,2,0,2,0,0,2,0,2,4,4,0,0,1,0,0,0,0,0,0,0
48,4,lookahead-2-zeros-6,lookahead-2-zeros,9,48,4,26,16,16,2,2,4,2,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0,0
52,4,lookahead-2-zeros-6,lookahead-2-zeros,10,52,4,28,16,16,4,0,4,2,0,0,0,2,4,2,2,0,1,0,0,0,0,0,0,0
52,3,lookahead-2-zeros-6,lookahead-2-zeros,11,52,3,30,16,0,0,2,16,4,0,4,2,2,3,3,2,0,1,0,0,0,0,0,0,0
56,3,lookahead-2-zeros-6,lookahead-2-zeros,12,56,3,34,16,2,0,0,16,4,0,4,4,4,3,1,4,0,1,0,0,0,0,0,0,0
64,3,lookahead-2-zeros-6,lookahead-2-zeros,13,64,3,36,16,2,0,2,0,16,4,0,4,8,3,2,2,1,1,0,0,0,0,0,0,0
68,3,lookahead-2-zeros-6,lookahead-2-zeros,14,68,3,38,16,0,2,4,0,16,4,0,4,8,3,1,3,1,1,0,0,0,0,0,0,0
76,3,lookahead-2-zeros-6,lookahead-2-zeros,15,76,3,40,16,0,2,8,0,16,8,0,4,2,3,2,1,2,1,0,0,0,0,0,0,0
92,3,lookahead-2-zeros-6,lookahead-2-zeros,16,92,3,42,16,0,2,2,0,16,16,0,4,2,3,3,1,0,2,0,0,0,0,0,0,0
128,4,lookahead-2-zeros-6,lookahead-2-zeros,17,128,4,44,32,4,0,2,32,0,0,4,2,0,4,2,2,0,0,1,0,0,0,0,0,0
128,3,lookahead-2-zeros-6,lookahead-2-zeros,18,128,3,46,32,4,2,2,32,0,2,4,0,0,3,3,2,0,0,1,0,0,0,0,0,0
132,3,lookahead-2-zeros-6,lookahead-2-zeros,19,132,3,48,32,4,4,2,32,2,0,4,0,0,3,2,3,0,0,1,0,0,0,0,0,0
140,3,lookahead-2-zeros-6,lookahead-2-zeros,20,140,3,50,32,8,2,0,32,2,2,4,0,0,3,3,1,1,0,1,0,0,0,0,0,0
144,3,lookahead-2-zeros-6,lookahead-2-zeros,21,144,3,52,32,8,0,0,32,0,2,4,4,2,3,2,2,1,0,1,0,0,0,0,0,0
152,3,lookahead-2-zeros-6,lookahead-2-zeros,22,152,3,54,32,8,0,0,32,2,2,8,2,0,3,3,0,2,0,1,0,0,0,0,0,0
156,3,lookahead-2-zeros-6,lookahead-2-zeros,23,156,3,56,32,8,0,2,32,0,0,8,4,2,3,2,1,2,0,1,0,0,0,0,0,0
160,3,lookahead-2-zeros-6,lookahead-2-zeros,24,160,3,58,32,8,4,4,32,2,0,8,0,0,3,1,2,2,0,1,0,0,0,0,0,0
168,3,lookahead-2-zeros-6,lookahead-2-zeros,25,168,3,60,32,8,8,0,32,2,2,8,0,0,3,2,0,3,0,1,0,0,0,0,0,0
188,4,lookahead-2-zeros-6,lookahead-2-zeros,26,188,4,62,32,2,0,16,0,32,4,0,0,8,4,1,1,1,1,1,0,0,0,0,0,0
188,3,lookahead-2-zeros-6,lookahead-2-zeros,27,188,3,64,32,2,32,16,0,0,4,2,0,8,3,2,1,1,1,1,0,0,0,0,0,0
192,3,lookahead-2-zeros-6,lookahead-2-zeros,28,192,3,66,32,4,32,16,0,2,4,0,0,8,3,1,2,1,1,1,0,0,0,0,0,0
192,2,lookahead-2-zeros-6,lookahead-2-zeros,29,192,2,70,32,4,32,16,0,2,4,4,0,8,2,1,3,1,1,1,0,0,0,0,0,0
200,2,lookahead-2-zeros-6,lookahead-2-zeros,30,200,2,72,32,8,32,16,2,2,4,0,0,8,2,2,1,2,1,1,0,0,0,0,0,0
204,2,lookahead-2-zeros-6,lookahead-2-zeros,31,204,2,76,32,8,32,16,4,4,4,0,0,8,2,0,3,2,1,1,0,0,0,0,0,0
212,2,lookahead-2-zeros-6,lookahead-2-zeros,32,212,2,80,32,8,32,16,0,4,8,4,0,8,2,0,2,3,1,1,0,0,0,0,0,0
228,2,lookahead-2-zeros-6,lookahead-2-zeros,33,228,2,82,32,8,32,16,4,4,16,0,0,2,2,1,2,1,2,1,0,0,0,0,0,0
260,2,lookahead-2-zeros-6,lookahead-2-zeros,34,260,2,84,32,8,32,32,4,4,2,0,0,2,2,2,2,1,0,2,0,0,0,0,0,0
332,3,lookahead-2-zeros-6,lookahead-2-zeros,35,332,3,86,64,0,8,64,2,8,2,0,0,2,3,3,0,2,0,0,1,0,0,0,0,0
352,4,lookahead-2-zeros-6,lookahead-2-zeros,36,352,4,88,64,2,16,64,0,0,4,0,2,0,4,2,1,0,1,0,1,0,0,0,0,0
352,3,lookahead-2-zeros-6,lookahead-2-zeros,37,352,3,90,64,0,2,0,0,16,64,2,2,4,3,3,1,0,1,0,1,0,0,0,0,0
356,3,lookahead-2-zeros-6,lookahead-2-zeros,38,356,3,92,64,0,0,2,2,16,64,0,4,4,3,2,2,0,1,0,1,0,0,0,0,0
364,3,lookahead-2-zeros-6,lookahead-2-zeros,39,364,3,94,64,2,0,0,2,16,64,8,2,0,3,3,0,1,1,0,1,0,0,0,0,0
368,3,lookahead-2-zeros-6,lookahead-2-zeros,40,368,3,96,64,4,16,64,8,2,2,0,0,0,3,2,1,1,1,0,1,0,0,0,0,0
372,3,lookahead-2-zeros-6,lookahead-2-zeros,41,372,3,98,64,4,16,64,8,4,0,0,0,2,3,1,2,1,1,0,1,0,0,0,0,0
372,2,lookahead-2-zeros-6,lookahead-2-zeros,42,372,2,100,64,4,16,64,8,4,2,0,2,0,2,2,2,1,1,0,1,0,0,0,0,0
372,1,lookahead-2-zeros-6,lookahead-2-zeros,43,372,1,102,64,0,16,2,4,4,64,8,2,2,1,3,2,1,1,0,1,0,0,0,0,0
384,2,lookahead-2-zeros-6,lookahead-2-zeros,44,384,2,104,64,16,2,0,8,64,0,8,4,2,2,2,1,2,1,0,1,0,0,0,0,0
400,2,lookahead-2-zeros-6,lookahead-2-zeros,45,400,2,106,64,16,2,2,16,64,0,2,4,0,2,3,1,0,2,0,1,0,0,0,0,0
404,2,lookahead-2-zeros-6,lookahead-2-zeros,46,404,2,108,64,2,16,4,0,16,64,0,2,4,2,2,2,0,2,0,1,0,0,0,0,0
436,2,lookahead-2-zeros-6,lookahead-2-zeros,47,436,2,110,64,2,0,4,0,32,64,2,2,4,2,3,2,0,0,1,1,0,0,0,0,0
440,2,lookahead-2-zeros-6,lookahead-2-zeros,48,440,2,114,64,4,32,4,0,2,64,0,4,4,2,1,4,0,0,1,1,0,0,0,0,0
448,2,lookahead-2-zeros-6,lookahead-2-zeros,49,448,2,116,64,4,32,4,0,2,64,0,2,8,2,2,2,1,0,1,1,0,0,0,0,0
452,2,lookahead-2-zeros-6,lookahead-2-zeros,50,452,2,118,64,2,0,4,0,32,64,4,4,8,2,1,3,1,0,1,1,0,0,0,0,0
460,2,lookahead-2-zeros-6,lookahead-2-zeros,51,460,2,120,64,0,2,4,2,32,64,0,8,8,2,2,1,2,0,1,1,0,0,0,0,0
460,1,lookahead-2-zeros-6,lookahead-2-zeros,52,460,1,122,64,2,2,4,0,32,64,2,8,8,1,3,1,2,0,1,1,0,0,0,0,0
480,2,lookahead-2-zeros-6,lookahead-2-zeros,53,480,2,124,64,2,4,4,0,32,64,0,2,16,2,2,2,0,1,1,1,0,0,0,0,0
488,2,lookahead-2-zeros-6,lookahead-2-zeros,54,488,2,126,64,0,2,8,2,32,64,0,2,16,2,3,0,1,1,1,1,0,0,0,0,0
488,1,lookahead-2-zeros-6,lookahead-2-zeros,55,488,1,128,64,2,2,8,2,32,64,0,2,16,1,4,0,1,1,1,1,0,0,0,0,0
492,1,lookahead-2-zeros-6,lookahead-2-zeros,56,492,1,130,64,4,8,2,2,32,64,2,16,0,1,3,1,1,1,1,1,0,0,0,0,0
496,1,lookahead-2-zeros-6,lookahead-2-zeros,57,496,1,132,64,2,8,0,4,32,2,4,16,64,1,2,2,1,1,1,1,0,0,0,0,0
504,1,lookahead-2-zeros-6,lookahead-2-zeros,58,504,1,134,64,2,8,0,2,32,2,8,16,64,1,3,0,2,1,1,1,0,0,0,0,0
504,0,lookahead-2-zeros-6,lookahead-2-zeros,59,504,0,136,64,2,8,2,2,32,2,8,16,64,0,4,0,2,1,1,1,0,0,0,0,0
512,1,lookahead-2-zeros-6,lookahead-2-zeros,60,512,1,138,64,2,8,0,4,32,4,8,16,64,1,1,2,2,1,1,1,0,0,0,0,0
512,0,lookahead-2-zeros-6,lookahead-2-zeros,61,512,0,140,64,2,8,2,4,32,4,8,16,64,0,2,2,2,1,1,1,0,0,0,0,0
0,6,lookahead-2-zeros-7,lookahead-2-zeros,0,0,6,6,2,2,0,2,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0
4,6,lookahead-2-zeros-7,lookahead-2-zeros,1,4,6,8,4,4,0,2,0,2,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0
4,5,lookahead-2-zeros-7,lookahead-2-zeros,2,4,5,10,4,4,2,2,0,0,0,2,0,0,5,3,1,0,0,0,0,0,0,0,0,0
8,5,lookahead-2-zeros-7,lookahead-2-zeros,3,8,5,14,4,4,4,0,0,0,4,2,0,0,5,1,3,0,0,0,0,0,0,0,0,0
16,5,lookahead-2-zeros-7,lookahead-2-zeros,4,16,5,16,8,0,0,8,0,0,4,0,2,2,5,2,1,1,0,0,0,0,0,0,0,0
20,5,lookahead-2-zeros-7,lookahead-2-zeros,5,20,5,20,8,0,4,8,0,0,4,0,0,4,5,0,3,1,0,0,0,0,0,0,0,0
28,5,lookahead-2-zeros-7,lookahead-2-zeros,6,28,5,22,8,0,4,8,0,0,8,0,0,2,5,1,1,2,0,0,0,0,0,0,0,0
44,5,lookahead-2-zeros-7,lookahead-2-zeros,7,44,5,24,16,0,4,16,0,0,2,0,2,0,5,2,1,0,1,0,0,0,0,0,0,0
44,4,lookahead-2-zeros-7,lookahead-2-zeros,8,44,4,28,16,4,16,4,2,0,0,2,0,0,4,2,2,0,1,0,0,0,0,0,0,0
48,4,lookahead-2-zeros-7,lookahead-2-zeros,9,48,4,30,16,4,16,4,4,0,0,2,0,0,4,1,3,0,1,0,0,0,0,0,0,0
56,4,lookahead-2-zeros-7,lookahead-2-zeros,10,56,4,32,16,8,16,4,2,0,2,0,0,0,4,2,1,1,1,0,0,0,0,0,0,0
